timestamp,ride_name,wait_time,is_open,last_updated
2025-06-25 16:35:40,Fast Pass Speed Kol Licznik,0,True,2025-06-25T16:30:04.000Z
2025-06-25 16:35:40,Fast Pass Tofiffee Kol Licznik,0,True,2025-06-25T16:30:04.000Z
2025-06-25 16:35:40,Frida Rc,0,True,2025-06-25T16:30:04.000Z
2025-06-25 16:35:40,Frutti Loop Rc,0,True,2025-06-25T16:35:04.000Z
2025-06-25 16:35:40,Grotto Expedition,0,True,2025-06-25T16:30:04.000Z
2025-06-25 16:35:40,Honey Harbor,0,True,2025-06-25T16:30:04.000Z
2025-06-25 16:35:40,Hyperion Rc,30,True,2025-06-25T16:30:04.000Z
2025-06-25 16:35:40,Jeep Safari,0,True,2025-06-25T16:35:04.000Z
2025-06-25 16:35:40,Jungle Adventure,0,True,2025-06-25T16:35:04.000Z
2025-06-25 16:35:40,Latajace Hustawki,0,True,2025-06-25T16:35:04.000Z
2025-06-25 16:35:40,Lolipop Farm,0,True,2025-06-25T16:30:04.000Z
2025-06-25 16:35:40,Magic Fly,0,True,2025-06-25T16:30:04.000Z
2025-06-25 16:35:40,Main Train,0,True,2025-06-25T16:30:04.000Z
2025-06-25 16:35:40,Main Train,0,True,2025-06-25T16:30:04.000Z
2025-06-25 16:35:40,Main Train 2,0,True,2025-06-25T16:30:04.000Z
2025-06-25 16:35:40,Main Train Windy,0,False,2025-06-25T16:30:04.000Z
2025-06-25 16:35:40,Mars Rc,0,True,2025-06-25T16:35:04.000Z
2025-06-25 16:35:40,Mayan Rc,0,True,2025-06-25T16:35:04.000Z
2025-06-25 16:35:40,Monster House,0,True,2025-06-25T16:35:04.000Z
2025-06-25 16:35:40,Moya Formula Rc,0,True,2025-06-25T16:35:04.000Z
2025-06-25 16:35:40,Moya Formuła Autodrom,0,True,2025-06-25T16:30:04.000Z
2025-06-25 16:35:40,Obsessive House,0,True,2025-06-25T16:30:04.000Z
2025-06-25 16:35:40,Psychoteria,0,True,2025-06-25T16:30:04.000Z
2025-06-25 16:35:40,Pyramid Cinema 7 D,0,True,2025-06-25T16:35:04.000Z
2025-06-25 16:35:40,Rmf Dragon Rc,0,True,2025-06-25T16:35:04.000Z
2025-06-25 16:35:40,Samoloty,0,True,2025-06-25T16:35:04.000Z
2025-06-25 16:35:40,Scary Loft,10,True,2025-06-25T16:30:04.000Z
2025-06-25 16:35:40,śmiejżelki Energus Rc,0,True,2025-06-25T16:35:04.000Z
2025-06-25 16:35:40,Space Booster,0,True,2025-06-25T16:35:04.000Z
2025-06-25 16:35:40,Space Gun,0,True,2025-06-25T16:35:04.000Z
2025-06-25 16:35:40,Speed Rc,0,True,2025-06-25T16:35:04.000Z
2025-06-25 16:35:40,Splash Battle,0,True,2025-06-25T16:35:04.000Z
2025-06-25 16:35:40,Swiss Water Cups,0,True,2025-06-25T16:35:04.000Z
2025-06-25 16:35:40,Tidal Wave Twister,0,True,2025-06-25T16:30:04.000Z
2025-06-25 16:35:40,Toffifee Kopalnia Zlota,0,True,2025-06-25T16:35:04.000Z
2025-06-25 16:35:40,Tsunami Drop,0,True,2025-06-25T16:35:04.000Z
2025-06-25 16:35:40,Viking Rc,0,True,2025-06-25T16:35:04.000Z
2025-06-25 16:35:40,Viking Ride,0,True,2025-06-25T16:35:04.000Z
2025-06-25 16:35:40,Wonder Wheel,0,True,2025-06-25T16:30:04.000Z
2025-06-25 16:35:40,Wonder Wheel 2,0,True,2025-06-25T16:30:04.000Z
2025-06-25 16:35:40,Wrc Auto Zderzaki,0,True,2025-06-25T16:35:04.000Z
2025-06-25 16:35:40,Zadra Rc,10,True,2025-06-25T16:30:04.000Z
2025-06-25 16:55:47,17 Teatr Coloseo Zew Licznik,0,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,18 Teatr Coloseo Wew Licznik,0,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,22 Egipt Zew Licznik,20,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,23 Egipt Wew Licznik,30,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,Abyssus,0,True,2025-06-25T16:50:04.000Z
2025-06-25 16:55:47,Anaconda,0,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,Apocalypto,0,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,Atlantis,0,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,Aztec Swing,0,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,Boomerang ,0,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,Dragon Adv. Rc,0,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,Draken Rc,0,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,Ekipa Light Explorers,0,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,Farma Krasnali,0,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,Fast Pass Anaconda Kol Licznik,0,True,2025-06-25T16:50:04.000Z
2025-06-25 16:55:47,Fast Pass Aztecswing Licznik,0,True,2025-06-25T16:50:04.000Z
2025-06-25 16:55:47,Fast Pass Dragon Kol Licznik,0,True,2025-06-25T16:50:04.000Z
2025-06-25 16:55:47,Fast Pass Energus Kol Licznik,0,True,2025-06-25T16:50:04.000Z
2025-06-25 16:55:47,Fast Pass Formula Kol Licznik,0,True,2025-06-25T16:50:04.000Z
2025-06-25 16:55:47,Fast Pass Main Train Licznik,0,True,2025-06-25T16:50:04.000Z
2025-06-25 16:55:47,Fast Pass Mayan Kol Licznik,0,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,Fast Pass Spacebooster Licznik,30,True,2025-06-25T16:50:04.000Z
2025-06-25 16:55:47,Fast Pass Speed Kol Licznik,0,True,2025-06-25T16:50:04.000Z
2025-06-25 16:55:47,Fast Pass Tofiffee Kol Licznik,0,True,2025-06-25T16:50:04.000Z
2025-06-25 16:55:47,Frida Rc,0,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,Frutti Loop Rc,0,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,Grotto Expedition,0,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,Honey Harbor,0,True,2025-06-25T16:50:04.000Z
2025-06-25 16:55:47,Hyperion Rc,0,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,Jeep Safari,0,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,Jungle Adventure,0,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,Latajace Hustawki,0,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,Lolipop Farm,0,True,2025-06-25T16:50:04.000Z
2025-06-25 16:55:47,Magic Fly,0,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,Main Train,0,True,2025-06-25T16:50:04.000Z
2025-06-25 16:55:47,Main Train,0,True,2025-06-25T16:50:04.000Z
2025-06-25 16:55:47,Main Train 2,0,True,2025-06-25T16:50:04.000Z
2025-06-25 16:55:47,Main Train Windy,0,False,2025-06-25T16:50:04.000Z
2025-06-25 16:55:47,Mars Rc,0,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,Mayan Rc,0,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,Monster House,0,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,Moya Formula Rc,0,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,Moya Formuła Autodrom,0,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,Obsessive House,0,True,2025-06-25T16:50:04.000Z
2025-06-25 16:55:47,Psychoteria,0,True,2025-06-25T16:50:04.000Z
2025-06-25 16:55:47,Pyramid Cinema 7 D,0,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,Rmf Dragon Rc,0,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,Samoloty,0,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,Scary Loft,10,True,2025-06-25T16:50:04.000Z
2025-06-25 16:55:47,śmiejżelki Energus Rc,0,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,Space Booster,0,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,Space Gun,0,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,Speed Rc,0,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,Splash Battle,0,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,Swiss Water Cups,0,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,Tidal Wave Twister,0,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,Toffifee Kopalnia Zlota,0,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,Tsunami Drop,0,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,Viking Rc,0,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,Viking Ride,0,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,Wonder Wheel,0,True,2025-06-25T16:50:04.000Z
2025-06-25 16:55:47,Wonder Wheel 2,0,True,2025-06-25T16:50:04.000Z
2025-06-25 16:55:47,Wrc Auto Zderzaki,0,True,2025-06-25T16:55:04.000Z
2025-06-25 16:55:47,Zadra Rc,0,True,2025-06-25T16:55:04.000Z
2025-06-25 17:20:39,17 Teatr Coloseo Zew Licznik,0,True,2025-06-25T17:20:05.000Z
2025-06-25 17:20:39,18 Teatr Coloseo Wew Licznik,0,True,2025-06-25T17:20:05.000Z
2025-06-25 17:20:39,22 Egipt Zew Licznik,20,True,2025-06-25T17:15:04.000Z
2025-06-25 17:20:39,23 Egipt Wew Licznik,30,True,2025-06-25T17:20:05.000Z
2025-06-25 17:20:39,Abyssus,0,True,2025-06-25T17:15:04.000Z
2025-06-25 17:20:39,Anaconda,0,True,2025-06-25T17:15:04.000Z
2025-06-25 17:20:39,Apocalypto,0,True,2025-06-25T17:20:05.000Z
2025-06-25 17:20:39,Atlantis,0,True,2025-06-25T17:20:05.000Z
2025-06-25 17:20:39,Aztec Swing,0,True,2025-06-25T17:20:05.000Z
2025-06-25 17:20:39,Boomerang ,0,True,2025-06-25T17:15:04.000Z
2025-06-25 17:20:39,Dragon Adv. Rc,0,True,2025-06-25T17:15:04.000Z
2025-06-25 17:20:39,Draken Rc,0,True,2025-06-25T17:15:04.000Z
2025-06-25 17:20:39,Ekipa Light Explorers,0,True,2025-06-25T17:15:04.000Z
2025-06-25 17:20:39,Farma Krasnali,0,True,2025-06-25T17:20:05.000Z
2025-06-25 17:20:39,Fast Pass Anaconda Kol Licznik,0,True,2025-06-25T17:15:04.000Z
2025-06-25 17:20:39,Fast Pass Aztecswing Licznik,0,True,2025-06-25T17:15:04.000Z
2025-06-25 17:20:39,Fast Pass Dragon Kol Licznik,0,True,2025-06-25T17:15:04.000Z
2025-06-25 17:20:39,Fast Pass Energus Kol Licznik,0,True,2025-06-25T17:15:04.000Z
2025-06-25 17:20:39,Fast Pass Formula Kol Licznik,0,True,2025-06-25T17:15:04.000Z
2025-06-25 17:20:39,Fast Pass Main Train Licznik,0,True,2025-06-25T17:15:04.000Z
2025-06-25 17:20:39,Fast Pass Mayan Kol Licznik,0,True,2025-06-25T17:15:04.000Z
2025-06-25 17:20:39,Fast Pass Spacebooster Licznik,30,True,2025-06-25T17:15:04.000Z
2025-06-25 17:20:39,Fast Pass Speed Kol Licznik,0,True,2025-06-25T17:15:04.000Z
2025-06-25 17:20:39,Fast Pass Tofiffee Kol Licznik,0,True,2025-06-25T17:15:04.000Z
2025-06-25 17:20:39,Frida Rc,0,True,2025-06-25T17:15:04.000Z
2025-06-25 17:20:39,Frutti Loop Rc,0,True,2025-06-25T17:20:05.000Z
2025-06-25 17:20:39,Grotto Expedition,0,True,2025-06-25T17:15:04.000Z
2025-06-25 17:20:39,Honey Harbor,0,True,2025-06-25T17:15:04.000Z
2025-06-25 17:20:39,Hyperion Rc,0,True,2025-06-25T17:15:04.000Z
2025-06-25 17:20:39,Jeep Safari,0,True,2025-06-25T17:20:05.000Z
2025-06-25 17:20:39,Jungle Adventure,0,True,2025-06-25T17:20:05.000Z
2025-06-25 17:20:39,Latajace Hustawki,0,True,2025-06-25T17:20:05.000Z
2025-06-25 17:20:39,Lolipop Farm,0,True,2025-06-25T17:15:04.000Z
2025-06-25 17:20:39,Magic Fly,0,True,2025-06-25T17:15:04.000Z
2025-06-25 17:20:39,Main Train,0,True,2025-06-25T17:15:04.000Z
2025-06-25 17:20:39,Main Train,0,True,2025-06-25T17:15:04.000Z
2025-06-25 17:20:39,Main Train 2,0,True,2025-06-25T17:15:04.000Z
2025-06-25 17:20:39,Main Train Windy,0,False,2025-06-25T17:15:04.000Z
2025-06-25 17:20:39,Mars Rc,0,True,2025-06-25T17:20:05.000Z
2025-06-25 17:20:39,Mayan Rc,0,True,2025-06-25T17:20:05.000Z
2025-06-25 17:20:39,Monster House,0,True,2025-06-25T17:20:05.000Z
2025-06-25 17:20:39,Moya Formula Rc,0,True,2025-06-25T17:20:05.000Z
2025-06-25 17:20:39,Moya Formuła Autodrom,0,True,2025-06-25T17:15:04.000Z
2025-06-25 17:20:39,Obsessive House,0,True,2025-06-25T17:15:04.000Z
2025-06-25 17:20:39,Psychoteria,0,True,2025-06-25T17:15:04.000Z
2025-06-25 17:20:39,Pyramid Cinema 7 D,0,True,2025-06-25T17:20:05.000Z
2025-06-25 17:20:39,Rmf Dragon Rc,0,True,2025-06-25T17:20:05.000Z
2025-06-25 17:20:39,Samoloty,0,True,2025-06-25T17:20:05.000Z
2025-06-25 17:20:39,Scary Loft,10,True,2025-06-25T17:15:04.000Z
2025-06-25 17:20:39,śmiejżelki Energus Rc,0,True,2025-06-25T17:20:05.000Z
2025-06-25 17:20:39,Space Booster,0,True,2025-06-25T17:20:05.000Z
2025-06-25 17:20:39,Space Gun,0,True,2025-06-25T17:20:05.000Z
2025-06-25 17:20:39,Speed Rc,0,True,2025-06-25T17:20:05.000Z
2025-06-25 17:20:39,Splash Battle,0,True,2025-06-25T17:20:05.000Z
2025-06-25 17:20:39,Swiss Water Cups,0,True,2025-06-25T17:20:05.000Z
2025-06-25 17:20:39,Tidal Wave Twister,0,True,2025-06-25T17:15:04.000Z
2025-06-25 17:20:39,Toffifee Kopalnia Zlota,0,True,2025-06-25T17:20:05.000Z
2025-06-25 17:20:39,Tsunami Drop,0,True,2025-06-25T17:20:05.000Z
2025-06-25 17:20:39,Viking Rc,0,True,2025-06-25T17:20:05.000Z
2025-06-25 17:20:39,Viking Ride,0,True,2025-06-25T17:20:05.000Z
2025-06-25 17:20:39,Wonder Wheel,0,True,2025-06-25T17:15:04.000Z
2025-06-25 17:20:39,Wonder Wheel 2,0,True,2025-06-25T17:15:04.000Z
2025-06-25 17:20:39,Wrc Auto Zderzaki,0,True,2025-06-25T17:20:05.000Z
2025-06-25 17:20:39,Zadra Rc,0,True,2025-06-25T17:15:04.000Z
2025-06-25 17:40:51,17 Teatr Coloseo Zew Licznik,0,True,2025-06-25T17:40:04.000Z
2025-06-25 17:40:51,18 Teatr Coloseo Wew Licznik,0,True,2025-06-25T17:40:04.000Z
2025-06-25 17:40:51,22 Egipt Zew Licznik,20,True,2025-06-25T17:35:04.000Z
2025-06-25 17:40:51,23 Egipt Wew Licznik,30,True,2025-06-25T17:40:04.000Z
2025-06-25 17:40:51,Abyssus,0,True,2025-06-25T17:35:04.000Z
2025-06-25 17:40:51,Anaconda,0,True,2025-06-25T17:40:04.000Z
2025-06-25 17:40:51,Apocalypto,0,True,2025-06-25T17:40:04.000Z
2025-06-25 17:40:51,Atlantis,0,True,2025-06-25T17:40:04.000Z
2025-06-25 17:40:51,Aztec Swing,0,True,2025-06-25T17:40:04.000Z
2025-06-25 17:40:51,Boomerang ,0,True,2025-06-25T17:40:04.000Z
2025-06-25 17:40:51,Dragon Adv. Rc,0,True,2025-06-25T17:35:04.000Z
2025-06-25 17:40:51,Draken Rc,0,True,2025-06-25T17:35:04.000Z
2025-06-25 17:40:51,Ekipa Light Explorers,0,True,2025-06-25T17:35:04.000Z
2025-06-25 17:40:51,Farma Krasnali,0,True,2025-06-25T17:40:04.000Z
2025-06-25 17:40:51,Fast Pass Anaconda Kol Licznik,0,True,2025-06-25T17:35:04.000Z
2025-06-25 17:40:51,Fast Pass Aztecswing Licznik,0,True,2025-06-25T17:35:04.000Z
2025-06-25 17:40:51,Fast Pass Dragon Kol Licznik,0,True,2025-06-25T17:35:04.000Z
2025-06-25 17:40:51,Fast Pass Energus Kol Licznik,0,True,2025-06-25T17:35:04.000Z
2025-06-25 17:40:51,Fast Pass Formula Kol Licznik,0,True,2025-06-25T17:35:04.000Z
2025-06-25 17:40:51,Fast Pass Main Train Licznik,0,True,2025-06-25T17:35:04.000Z
2025-06-25 17:40:51,Fast Pass Mayan Kol Licznik,0,True,2025-06-25T17:35:04.000Z
2025-06-25 17:40:51,Fast Pass Spacebooster Licznik,30,True,2025-06-25T17:35:04.000Z
2025-06-25 17:40:51,Fast Pass Speed Kol Licznik,0,True,2025-06-25T17:35:04.000Z
2025-06-25 17:40:51,Fast Pass Tofiffee Kol Licznik,0,True,2025-06-25T17:35:04.000Z
2025-06-25 17:40:51,Frida Rc,0,True,2025-06-25T17:35:04.000Z
2025-06-25 17:40:51,Frutti Loop Rc,0,True,2025-06-25T17:40:04.000Z
2025-06-25 17:40:51,Grotto Expedition,0,True,2025-06-25T17:35:04.000Z
2025-06-25 17:40:51,Honey Harbor,0,True,2025-06-25T17:35:04.000Z
2025-06-25 17:40:51,Hyperion Rc,0,True,2025-06-25T17:35:04.000Z
2025-06-25 17:40:51,Jeep Safari,0,True,2025-06-25T17:40:04.000Z
2025-06-25 17:40:51,Jungle Adventure,0,True,2025-06-25T17:40:04.000Z
2025-06-25 17:40:51,Latajace Hustawki,0,True,2025-06-25T17:40:04.000Z
2025-06-25 17:40:51,Lolipop Farm,0,True,2025-06-25T17:35:04.000Z
2025-06-25 17:40:51,Magic Fly,0,True,2025-06-25T17:35:04.000Z
2025-06-25 17:40:51,Main Train,0,True,2025-06-25T17:35:04.000Z
2025-06-25 17:40:51,Main Train,0,True,2025-06-25T17:35:04.000Z
2025-06-25 17:40:51,Main Train 2,0,True,2025-06-25T17:35:04.000Z
2025-06-25 17:40:51,Main Train Windy,0,False,2025-06-25T17:35:04.000Z
2025-06-25 17:40:51,Mars Rc,0,True,2025-06-25T17:40:04.000Z
2025-06-25 17:40:51,Mayan Rc,0,True,2025-06-25T17:40:04.000Z
2025-06-25 17:40:51,Monster House,0,True,2025-06-25T17:40:04.000Z
2025-06-25 17:40:51,Moya Formula Rc,0,True,2025-06-25T17:40:04.000Z
2025-06-25 17:40:51,Moya Formuła Autodrom,0,True,2025-06-25T17:35:04.000Z
2025-06-25 17:40:51,Obsessive House,0,True,2025-06-25T17:35:04.000Z
2025-06-25 17:40:51,Psychoteria,0,True,2025-06-25T17:35:04.000Z
2025-06-25 17:40:51,Pyramid Cinema 7 D,0,True,2025-06-25T17:40:04.000Z
2025-06-25 17:40:51,Rmf Dragon Rc,0,True,2025-06-25T17:40:04.000Z
2025-06-25 17:40:51,Samoloty,0,True,2025-06-25T17:40:04.000Z
2025-06-25 17:40:51,Scary Loft,10,True,2025-06-25T17:35:04.000Z
2025-06-25 17:40:51,śmiejżelki Energus Rc,0,True,2025-06-25T17:40:04.000Z
2025-06-25 17:40:51,Space Booster,0,True,2025-06-25T17:40:04.000Z
2025-06-25 17:40:51,Space Gun,0,True,2025-06-25T17:40:04.000Z
2025-06-25 17:40:51,Speed Rc,0,True,2025-06-25T17:40:04.000Z
2025-06-25 17:40:51,Splash Battle,0,True,2025-06-25T17:40:04.000Z
2025-06-25 17:40:51,Swiss Water Cups,0,True,2025-06-25T17:40:04.000Z
2025-06-25 17:40:51,Tidal Wave Twister,0,True,2025-06-25T17:35:04.000Z
2025-06-25 17:40:51,Toffifee Kopalnia Zlota,0,True,2025-06-25T17:40:04.000Z
2025-06-25 17:40:51,Tsunami Drop,0,True,2025-06-25T17:40:04.000Z
2025-06-25 17:40:51,Viking Rc,0,True,2025-06-25T17:40:04.000Z
2025-06-25 17:40:51,Viking Ride,0,True,2025-06-25T17:40:04.000Z
2025-06-25 17:40:51,Wonder Wheel,0,True,2025-06-25T17:35:04.000Z
2025-06-25 17:40:51,Wonder Wheel 2,0,True,2025-06-25T17:35:04.000Z
2025-06-25 17:40:51,Wrc Auto Zderzaki,0,True,2025-06-25T17:40:04.000Z
2025-06-25 17:40:51,Zadra Rc,0,True,2025-06-25T17:35:04.000Z
2025-06-25 17:52:13,17 Teatr Coloseo Zew Licznik,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,18 Teatr Coloseo Wew Licznik,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,22 Egipt Zew Licznik,20,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,23 Egipt Wew Licznik,30,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Abyssus,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Anaconda,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Apocalypto,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Atlantis,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Aztec Swing,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Boomerang ,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Dragon Adv. Rc,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Draken Rc,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Ekipa Light Explorers,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Farma Krasnali,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Fast Pass Anaconda Kol Licznik,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Fast Pass Aztecswing Licznik,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Fast Pass Dragon Kol Licznik,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Fast Pass Energus Kol Licznik,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Fast Pass Formula Kol Licznik,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Fast Pass Main Train Licznik,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Fast Pass Mayan Kol Licznik,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Fast Pass Spacebooster Licznik,30,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Fast Pass Speed Kol Licznik,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Fast Pass Tofiffee Kol Licznik,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Frida Rc,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Frutti Loop Rc,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Grotto Expedition,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Honey Harbor,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Hyperion Rc,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Jeep Safari,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Jungle Adventure,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Latajace Hustawki,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Lolipop Farm,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Magic Fly,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Main Train,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Main Train,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Main Train 2,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Main Train Windy,0,False,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Mars Rc,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Mayan Rc,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Monster House,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Moya Formula Rc,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Moya Formuła Autodrom,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Obsessive House,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Psychoteria,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Pyramid Cinema 7 D,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Rmf Dragon Rc,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Samoloty,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Scary Loft,10,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,śmiejżelki Energus Rc,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Space Booster,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Space Gun,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Speed Rc,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Splash Battle,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Swiss Water Cups,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Tidal Wave Twister,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Toffifee Kopalnia Zlota,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Tsunami Drop,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Viking Rc,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Viking Ride,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Wonder Wheel,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Wonder Wheel 2,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Wrc Auto Zderzaki,0,True,2025-06-25T17:50:04.000Z
2025-06-25 17:52:13,Zadra Rc,0,True,2025-06-25T17:50:04.000Z
2025-06-25 18:20:08,17 Teatr Coloseo Zew Licznik,0,True,2025-06-25T18:15:06.000Z
2025-06-25 18:20:08,18 Teatr Coloseo Wew Licznik,0,True,2025-06-25T18:15:06.000Z
2025-06-25 18:20:08,22 Egipt Zew Licznik,20,True,2025-06-25T18:15:06.000Z
2025-06-25 18:20:08,23 Egipt Wew Licznik,30,True,2025-06-25T18:15:06.000Z
2025-06-25 18:20:08,Abyssus,0,True,2025-06-25T18:15:06.000Z
2025-06-25 18:20:08,Anaconda,0,True,2025-06-25T18:15:06.000Z
2025-06-25 18:20:08,Apocalypto,0,True,2025-06-25T18:15:06.000Z
2025-06-25 18:20:08,Atlantis,0,True,2025-06-25T18:15:06.000Z
2025-06-25 18:20:08,Aztec Swing,0,True,2025-06-25T18:15:06.000Z
2025-06-25 18:20:08,Boomerang ,0,True,2025-06-25T18:15:06.000Z
2025-06-25 18:20:08,Dragon Adv. Rc,0,True,2025-06-25T18:15:06.000Z
2025-06-25 18:20:08,Draken Rc,0,True,2025-06-25T18:15:06.000Z
2025-06-25 18:20:08,Ekipa Light Explorers,0,True,2025-06-25T18:15:06.000Z
2025-06-25 18:20:08,Farma Krasnali,0,True,2025-06-25T18:15:06.000Z
2025-06-25 18:20:08,Fast Pass Anaconda Kol Licznik,0,True,2025-06-25T18:15:06.000Z
2025-06-25 18:20:08,Fast Pass Aztecswing Licznik,0,True,2025-06-25T18:15:06.000Z
